FieldID,RowTree,CurrentName,Voucher,Provenance,RowNum,YearPlanted,TreeNum,DNNumber,FieldComments,Date,FieldDetermination,Location,Description,Latitude,Longitude,Genus,Subgenus,Section,Series,Subseries,Species,Subspecies
CCA3117,R145/T02,Eucalyptus leucoxylon subsp. pruinosa,DN 1798,"Kingston SE, SA",145,1997,2,1798,NA,1996-07-29,Eucalyptus leucoxylon subsp. pruinosa (percerata),NA,"Tree 7m tall. Bark rough on lower trunk, brown grey then smooth, cream. Leaves dull, green. New growth, twigs and immature fruit glaucous. Growing on flat land with E. fasciculosa. x2",-36.8263888888889,139.920277777778,Eucalyptus,Symphyomyrtus,Adnataria,Melliodorae,,leucoxylon,pruinosa
CCA3118,R145/T03,Eucalyptus leucoxylon subsp. pruinosa,DN 1798,"Kingston SE, SA",145,1997,3,1798,NA,1996-07-29,Eucalyptus leucoxylon subsp. pruinosa (percerata),NA,"Tree 7m tall. Bark rough on lower trunk, brown grey then smooth, cream. Leaves dull, green. New growth, twigs and immature fruit glaucous. Growing on flat land with E. fasciculosa. x2",-36.8263888888889,139.920277777778,Eucalyptus,Symphyomyrtus,Adnataria,Melliodorae,,leucoxylon,pruinosa
CCA3119,R145/T04,Eucalyptus leucoxylon subsp. pruinosa,DN 1798,"Kingston SE, SA",145,1997,4,1798,NA,1996-07-29,Eucalyptus leucoxylon subsp. pruinosa (percerata),NA,"Tree 7m tall. Bark rough on lower trunk, brown grey then smooth, cream. Leaves dull, green. New growth, twigs and immature fruit glaucous. Growing on flat land with E. fasciculosa. x2",-36.8263888888889,139.920277777778,Eucalyptus,Symphyomyrtus,Adnataria,Melliodorae,,leucoxylon,pruinosa
CCA3120,R145/T06,Eucalyptus camphora subsp. humeana,DN 576,"Mt Buffalo, Vic",145,1997,6,576,NA,1993-11-28,Eucalyptus camphora subsp. humeana,Vic.,"Tree 15m tall. Bark rough, thin, finely tessellated for about 4m, then smooth and cream. Leaves glossy dark green. Growing in broad flat with E. robertsonii.",-36.6977777777778,146.856666666667,Eucalyptus,Symphyomyrtus,Maidenaria,Foveolatae,,camphora,humeana
CCA3121,R145/T08,Eucalyptus camphora subsp. humeana,DN 576,"Mt Buffalo, Vic",145,1997,8,576,NA,1993-11-28,Eucalyptus camphora subsp. humeana,Vic.,"Tree 15m tall. Bark rough, thin, finely tessellated for about 4m, then smooth and cream. Leaves glossy dark green. Growing in broad flat with E. robertsonii.",-36.6977777777778,146.856666666667,Eucalyptus,Symphyomyrtus,Maidenaria,Foveolatae,,camphora,humeana
CCA3122,R145/T09,Eucalyptus arcana,DN 1800,"Carpenter Rocks, SA",145,1997,9,1800,NA,1996-07-30,Eucalyptus splendens subsp. arcana,"Rusty Wire Hut, Neville Bonney's H.A. area near Carpenter Rocks.","Scraggly tree, some several stemmed, to 4m tall. Bark rough to 3-8cm, thin, flaky, slightly tessellated, light grey. Smooth bark, ribbony, grey over cream. Leaves glossy, green, reticulation moderate with mostly island oil glands. In red clay between limestone rocks on limestone rise with E. obliqua. x3",-37.9166666666667,140.416666666667,Eucalyptus,Symphyomyrtus,Maidenaria,Viminales,Lanceolatae,arcana,
CCA3123,R145/T10,Eucalyptus arcana,DN 1800,"Carpenter Rocks, SA",145,1997,10,1800,NA,1996-07-30,Eucalyptus splendens subsp. arcana,"Rusty Wire Hut, Neville Bonney's H.A. area near Carpenter Rocks.","Scraggly tree, some several stemmed, to 4m tall. Bark rough to 3-8cm, thin, flaky, slightly tessellated, light grey. Smooth bark, ribbony, grey over cream. Leaves glossy, green, reticulation moderate with mostly island oil glands. In red clay between limestone rocks on limestone rise with E. obliqua. x3",-37.9166666666667,140.416666666667,Eucalyptus,Symphyomyrtus,Maidenaria,Viminales,Lanceolatae,arcana,
CCA3124,R145/T11,Eucalyptus arcana,DN 1800,"Carpenter Rocks, SA",145,1997,11,1800,NA,1996-07-30,Eucalyptus splendens subsp. arcana,"Rusty Wire Hut, Neville Bonney's H.A. area near Carpenter Rocks.","Scraggly tree, some several stemmed, to 4m tall. Bark rough to 3-8cm, thin, flaky, slightly tessellated, light grey. Smooth bark, ribbony, grey over cream. Leaves glossy, green, reticulation moderate with mostly island oil glands. In red clay between limestone rocks on limestone rise with E. obliqua. x3",-37.9166666666667,140.416666666667,Eucalyptus,Symphyomyrtus,Maidenaria,Viminales,Lanceolatae,arcana,
CCA3125,R145/T12,Eucalyptus arcana,DN 1800,"Carpenter Rocks, SA",145,1997,12,1800,NA,1996-07-30,Eucalyptus splendens subsp. arcana,"Rusty Wire Hut, Neville Bonney's H.A. area near Carpenter Rocks.","Scraggly tree, some several stemmed, to 4m tall. Bark rough to 3-8cm, thin, flaky, slightly tessellated, light grey. Smooth bark, ribbony, grey over cream. Leaves glossy, green, reticulation moderate with mostly island oil glands. In red clay between limestone rocks on limestone rise with E. obliqua. x3",-37.9166666666667,140.416666666667,Eucalyptus,Symphyomyrtus,Maidenaria,Viminales,Lanceolatae,arcana,
CCA3126,R145/T13,Eucalyptus ovata subsp. ovata,DN 1717,"Port Macdonnell, SA",145,1997,13,1717,NA,1996-04-17,Eucalyptus ovata var. ovata,"Walking track 100m E. of Clark Picnic Ground, near Port Macdonnell, S.A.","Scraggly tree 6 metres tall. Bark rough, brown on trunk and larger branches. Leaves glossy, green, reticulation moderate with many mainly intersectional oil glands. Growing in sandy swamp with Eucalyptus leucoxylon ssp. megalocarpa. AD, CANB Photos",-38.05,140.683333333333,Eucalyptus,Symphyomyrtus,Maidenaria,Foveolatae,,ovata,ovata
CCA3127,R145/T14,Eucalyptus ovata subsp. ovata,DN 1717,"Port Macdonnell, SA",145,1997,14,1717,NA,1996-04-17,Eucalyptus ovata var. ovata,"Walking track 100m E. of Clark Picnic Ground, near Port Macdonnell, S.A.","Scraggly tree 6 metres tall. Bark rough, brown on trunk and larger branches. Leaves glossy, green, reticulation moderate with many mainly intersectional oil glands. Growing in sandy swamp with Eucalyptus leucoxylon ssp. megalocarpa. AD, CANB Photos",-38.05,140.683333333333,Eucalyptus,Symphyomyrtus,Maidenaria,Foveolatae,,ovata,ovata
CCA3128,R145/T15,Eucalyptus ovata subsp. ovata,DN 1717,"Port Macdonnell, SA",145,1997,15,1717,NA,1996-04-17,Eucalyptus ovata var. ovata,"Walking track 100m E. of Clark Picnic Ground, near Port Macdonnell, S.A.","Scraggly tree 6 metres tall. Bark rough, brown on trunk and larger branches. Leaves glossy, green, reticulation moderate with many mainly intersectional oil glands. Growing in sandy swamp with Eucalyptus leucoxylon ssp. megalocarpa. AD, CANB Photos",-38.05,140.683333333333,Eucalyptus,Symphyomyrtus,Maidenaria,Foveolatae,,ovata,ovata
CCA3129,R145/T16,Eucalyptus ovata subsp. ovata,DN 1717,"Port Macdonnell, SA",145,1997,16,1717,NA,1996-04-17,Eucalyptus ovata var. ovata,"Walking track 100m E. of Clark Picnic Ground, near Port Macdonnell, S.A.","Scraggly tree 6 metres tall. Bark rough, brown on trunk and larger branches. Leaves glossy, green, reticulation moderate with many mainly intersectional oil glands. Growing in sandy swamp with Eucalyptus leucoxylon ssp. megalocarpa. AD, CANB Photos",-38.05,140.683333333333,Eucalyptus,Symphyomyrtus,Maidenaria,Foveolatae,,ovata,ovata
CCA3130,R145/T21,Eucalyptus globulus,DN 1726,"Kennett River, Vic",145,1997,21,1726,NA,1996-04-18,Eucalyptus globulus,"South west of Kennett River, Great Ocean Rd, Vic","Tree 10m tall, others here varying from 4 to 25m tall. Bark rough, thin, brown for 0.5 to 2m, then smooth grey over yellow-cream. Leaves glossy, dark green. Hypanthium of fruit glaucous. On steep coastal cliffs with E. brookeriana. AD, CANB",-38.6886111111111,143.836388888889,Eucalyptus,Symphyomyrtus,Maidenaria,Globulares,Euglobulares,globulus,
CCA3131,R145/T23,Eucalyptus globulus,DN 1726,"Kennett River, Vic",145,1997,23,1726,NA,1996-04-18,Eucalyptus globulus,"South west of Kennett River, Great Ocean Rd, Vic","Tree 10m tall, others here varying from 4 to 25m tall. Bark rough, thin, brown for 0.5 to 2m, then smooth grey over yellow-cream. Leaves glossy, dark green. Hypanthium of fruit glaucous. On steep coastal cliffs with E. brookeriana. AD, CANB",-38.6886111111111,143.836388888889,Eucalyptus,Symphyomyrtus,Maidenaria,Globulares,Euglobulares,globulus,
CCA3132,R145/T24,Eucalyptus globulus,DN 1726,"Kennett River, Vic",145,1997,24,1726,NA,1996-04-18,Eucalyptus globulus,"South west of Kennett River, Great Ocean Rd, Vic","Tree 10m tall, others here varying from 4 to 25m tall. Bark rough, thin, brown for 0.5 to 2m, then smooth grey over yellow-cream. Leaves glossy, dark green. Hypanthium of fruit glaucous. On steep coastal cliffs with E. brookeriana. AD, CANB",-38.6886111111111,143.836388888889,Eucalyptus,Symphyomyrtus,Maidenaria,Globulares,Euglobulares,globulus,
CCA3133,R145/T25,Eucalyptus calcicola subsp. calcicola,DN 1674,"Boranup, WA",145,1997,25,1674,NA,1996-01-27,Eucalyptus calcicola subsp. calcicola,"Near Boranup Hill, north of Hamelin Bay, WA","Mallee 4m tall. Bark smooth, grey over yellow tan. Leaves glossy, light green. On sand over limestone with E. megacarpa. Photos AD",-34.1586111111111,115.040833333333,Eucalyptus,Eucalyptus,'Frutices' ms,Calcicolae,,calcicola,calcicola
CCA3134,R145/T26,Eucalyptus calcicola subsp. calcicola,DN 1674,"Boranup, WA",145,1997,26,1674,NA,1996-01-27,Eucalyptus calcicola subsp. calcicola,"Near Boranup Hill, north of Hamelin Bay, WA","Mallee 4m tall. Bark smooth, grey over yellow tan. Leaves glossy, light green. On sand over limestone with E. megacarpa. Photos AD",-34.1586111111111,115.040833333333,Eucalyptus,Eucalyptus,'Frutices' ms,Calcicolae,,calcicola,calcicola
CCA3135,R145/T27,Eucalyptus calcicola subsp. calcicola,DN 1674,"Boranup, WA",145,1997,27,1674,NA,1996-01-27,Eucalyptus calcicola subsp. calcicola,"Near Boranup Hill, north of Hamelin Bay, WA","Mallee 4m tall. Bark smooth, grey over yellow tan. Leaves glossy, light green. On sand over limestone with E. megacarpa. Photos AD",-34.1586111111111,115.040833333333,Eucalyptus,Eucalyptus,'Frutices' ms,Calcicolae,,calcicola,calcicola
CCA3136,R145/T28,Eucalyptus calcicola subsp. calcicola,DN 1674,"Boranup, WA",145,1997,28,1674,NA,1996-01-27,Eucalyptus calcicola subsp. calcicola,"Near Boranup Hill, north of Hamelin Bay, WA","Mallee 4m tall. Bark smooth, grey over yellow tan. Leaves glossy, light green. On sand over limestone with E. megacarpa. Photos AD",-34.1586111111111,115.040833333333,Eucalyptus,Eucalyptus,'Frutices' ms,Calcicolae,,calcicola,calcicola
CCA3137,R145/T29,Eucalyptus alligatrix subsp. alligatrix x E. viminalis,DN 1774,"Eildon, Vic",145,1997,29,1774,NA,1996-04-24,Eucalyptus alligatrix subsp. alligatrix,"Near Torbreck Station, south east of Eildon, Vic","Tree 15m tall. Bark rough, thick, stringy, grey - brown. Leaves slightly glossy, slightly blue - green. New growth slightly glaucous. In forest with E. viminalis ssp. viminalis and E. robertsonii. AD",-37.3713888888889,146.013611111111,NA,NA,NA,NA,NA,NA,NA
CCA3138,R145/T30,Eucalyptus alligatrix subsp. alligatrix x E. viminalis,DN 1774,"Eildon, Vic",145,1997,30,1774,NA,1996-04-24,Eucalyptus alligatrix subsp. alligatrix,"Near Torbreck Station, south east of Eildon, Vic","Tree 15m tall. Bark rough, thick, stringy, grey - brown. Leaves slightly glossy, slightly blue - green. New growth slightly glaucous. In forest with E. viminalis ssp. viminalis and E. robertsonii. AD",-37.3713888888889,146.013611111111,NA,NA,NA,NA,NA,NA,NA
CCA3139,R145/T31,Eucalyptus alligatrix subsp. alligatrix,DN 1774,"Eildon, Vic",145,1997,31,1774,NA,1996-04-24,Eucalyptus alligatrix subsp. alligatrix,"Near Torbreck Station, south east of Eildon, Vic","Tree 15m tall. Bark rough, thick, stringy, grey - brown. Leaves slightly glossy, slightly blue - green. New growth slightly glaucous. In forest with E. viminalis ssp. viminalis and E. robertsonii. AD",-37.3713888888889,146.013611111111,Eucalyptus,Symphyomyrtus,Maidenaria,Viminales,Circulares,alligatrix,alligatrix
CCA3140,R145/T34,Eucalyptus robertsonii,DN 1771,"Brindabella Range, ACT",145,1997,34,1771,NA,1996-04-23,Eucalyptus robertsonii,"Brindabella Range, west of Canberra towards Tumit, ACT","Tree 15m tall. Bark rough, finely fissured, brown-grey, to small twigs. Leaves dull, blue-green. Buds glaucous. On steep slope with E. dives and E. mannifera. AD, CANB",-35.3411111111111,148.829722222222,Eucalyptus,Eucalyptus,Eucalyptus,Radiatae,,robertsonii,
CCA3141,R146/T02,Eucalyptus cephalocarpa,DN 1730,"Tynong, Vic",146,1997,2,1730,NA,1996-04-18,Eucalyptus cephalocarpa,"Near Tynong, Vic","Tree 8m tall. Bark rough, fibrous, grey to small branches. Leaves dull, glaucous at first, becoming slightly glossy, green, within crown. Buds glaucous. Growing with E. radiata and Swamp Gum. AD, CANB",-38.0711111111111,145.655,Eucalyptus,Symphyomyrtus,Maidenaria,Viminales,Circulares,cephalocarpa,
CCA3142,R146/T03,Eucalyptus cephalocarpa,DN 1730,"Tynong, Vic",146,1997,3,1730,NA,1996-04-18,Eucalyptus cephalocarpa,"Near Tynong, Vic","Tree 8m tall. Bark rough, fibrous, grey to small branches. Leaves dull, glaucous at first, becoming slightly glossy, green, within crown. Buds glaucous. Growing with E. radiata and Swamp Gum. AD, CANB",-38.0711111111111,145.655,Eucalyptus,Symphyomyrtus,Maidenaria,Viminales,Circulares,cephalocarpa,
CCA3143,R146/T08,Eucalyptus fulgens,DN 1729,"Tynong, Vic",146,1997,8,1729,NA,1996-04-18,Eucalyptus fulgens,"Near Tynong, Vic","Tree 10m tall. Bark rough throughout, fibrous, brown-grey. Leaves glossy, light green, reticulation dense with some small intersectional oil glands. Dominant, with E. cephalocarpa. AD, CANB Photos",-38.0716666666667,145.649722222222,Eucalyptus,Symphyomyrtus,Maidenaria,Viminales,Lanceolatae,fulgens,
CCA3144,R146/T09,Eucalyptus sturgissiana,DN 1757,"Sassafras, NSW",146,1997,9,1757,NA,1996-04-21,Eucalyptus sturgessiana,"Firetrack north of Sassafras, south west of Nowra, NSW","Thin-stemmed whipstick mallee 7m tall. Bark smooth, grey. Adult leaves dull, green. Juvenile leaves common in crown. Buds and immature fruits glaucous. Growing with E. punctata, E. sclerophylla and C. gummifera. AD, CANB Photos",-35.0147222222222,150.351944444444,Eucalyptus,Symphyomyrtus,Maidenaria,Sturgissianae,,sturgissiana,
CCA3145,R146/T10,Eucalyptus sturgissiana,DN 1757,"Sassafras, NSW",146,1997,10,1757,NA,1996-04-21,Eucalyptus sturgessiana,"Firetrack north of Sassafras, south west of Nowra, NSW","Thin-stemmed whipstick mallee 7m tall. Bark smooth, grey. Adult leaves dull, green. Juvenile leaves common in crown. Buds and immature fruits glaucous. Growing with E. punctata, E. sclerophylla and C. gummifera. AD, CANB Photos",-35.0147222222222,150.351944444444,Eucalyptus,Symphyomyrtus,Maidenaria,Sturgissianae,,sturgissiana,
CCA3146,R146/T12,Eucalyptus sturgissiana,DN 1757,"Sassafras, NSW",146,1997,12,1757,NA,1996-04-21,Eucalyptus sturgessiana,"Firetrack north of Sassafras, south west of Nowra, NSW","Thin-stemmed whipstick mallee 7m tall. Bark smooth, grey. Adult leaves dull, green. Juvenile leaves common in crown. Buds and immature fruits glaucous. Growing with E. punctata, E. sclerophylla and C. gummifera. AD, CANB Photos",-35.0147222222222,150.351944444444,Eucalyptus,Symphyomyrtus,Maidenaria,Sturgissianae,,sturgissiana,
CCA3147,R146/T16,Eucalyptus elata,DN 1742,"Club Terrace, Vic",146,1997,16,1742,NA,1996-04-19,Eucalyptus elata,"Errinundra River, north of Club Terrace, Vic","Narrow tree 30m tall. Bark rough, finely fissured, grey for about 4m then smooth, light grey over cream. Leaves glossy, green. Growing above river with E. cypellocarpa and E. yangoura. AD",-37.4091666666667,148.901388888889,Eucalyptus,Eucalyptus,Eucalyptus,Radiatae,,elata,
CCA3148,R146/T19,Eucalyptus globoidea,DN 1732,"Stratford, Vic",146,1997,19,1732,NA,1996-04-18,Eucalyptus globoidea (yangoura),"Between Stratford and Bairnsdale, Vic","Tree 25m tall. Bark rough, coarsly stringy, grey-brown over red-brown. Leaves more or less concolourous, glossy, green. In more or less pure stand on low, broad rise. AD, CANB",-37.9222222222222,147.245555555556,Eucalyptus,Eucalyptus,Eucalyptus,Pachyphloiae,,globoidea,
CCA3149,R146/T20,Eucalyptus globoidea,DN 1732,"Stratford, Vic",146,1997,20,1732,NA,1996-04-18,Eucalyptus globoidea (yangoura),"Between Stratford and Bairnsdale, Vic","Tree 25m tall. Bark rough, coarsly stringy, grey-brown over red-brown. Leaves more or less concolourous, glossy, green. In more or less pure stand on low, broad rise. AD, CANB",-37.9222222222222,147.245555555556,Eucalyptus,Eucalyptus,Eucalyptus,Pachyphloiae,,globoidea,
CCA3150,R146/T27,Eucalyptus dendromorpha,DN 1758,"Fitzroy Falls, NSW",146,1997,27,1758,NA,1996-04-21,Eucalyptus dendromorpha,"The Grotto at Fitzroy Falls, Morton NP, NSW","Tree 6m tall. Bark rough, thin, grey over cream. Leaves glossy, dark green. Growing on cliff edges in sandstone with E. piperita and E. gummifera. AD Photos",-34.65,150.483333333333,Eucalyptus,Eucalyptus,Eucalyptus,Strictae,Irregulares,dendromorpha,
CCA3151,R146/T28,Eucalyptus denticulata,DN 1743,"Errinundra Plateau, Vic",146,1997,28,1743,NA,1996-04-19,Eucalyptus denticulata,"Errinundra Plateau, Vic","Tree 50m tall. Bark rough at butt, otherwise smooth, grey over cream. Leaves glossy, dark green. Growing on steep slopes with E. fastigata ? AD",-37.34,148.847222222222,Eucalyptus,Symphyomyrtus,Maidenaria,'Remanentes' ms,,denticulata,
CCA3152,R146/T31,Eucalyptus denticulata,DN 1743,"Errinundra Plateau, Vic",146,1997,31,1743,NA,1996-04-19,Eucalyptus denticulata,"Errinundra Plateau, Vic","Tree 50m tall. Bark rough at butt, otherwise smooth, grey over cream. Leaves glossy, dark green. Growing on steep slopes with E. fastigata ? AD",-37.34,148.847222222222,Eucalyptus,Symphyomyrtus,Maidenaria,'Remanentes' ms,,denticulata,
CCA3153,R146/T35,Eucalyptus corticosa,DN 1746,"Narrabarba, NSW",146,1997,35,1746,NA,1996-04-19,Eucalyptus ignorabilis,"700 metres south of Ireland Timms Rd on Princes HW, NSW","tree 6m tall. Bark rough to 10cm diameter, thin, flakey, grey-brown. Leaves dull, slightly blue-green. In full flower (white). In swampy area with E. consideniana, E. conspicua, E. yangoura and E. croajingolensis. AD, CANB",-37.2741666666667,149.798055555556,Eucalyptus,Symphyomyrtus,Maidenaria,Viminales,Lanceolatae,corticosa,
CCA3154,R150/T01,Eucalyptus rhombica,DN 2104,"Karara, Qld",150,1998,1,2104,NA,1997-12-14,Eucalyptus rhombica,"Karara to Millmerran road, west of Warwick, Queensland.","Tree 16 m tall. Bark rough throughout, hard, deeply furrowed, almost black. Leaves + dull, very slightly blue-green. On rise with E. apotholassica and C. trachyphloia. AD Photo",-28.1286111111111,151.515555555556,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,rhombica,
CCA3155,R150/T02,Eucalyptus rhombica,DN 2104,"Karara, Qld",150,1998,2,2104,NA,1997-12-14,Eucalyptus rhombica,"Karara to Millmerran road, west of Warwick, Queensland.","Tree 16 m tall. Bark rough throughout, hard, deeply furrowed, almost black. Leaves + dull, very slightly blue-green. On rise with E. apotholassica and C. trachyphloia. AD Photo",-28.1286111111111,151.515555555556,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,rhombica,
CCA3156,R150/T03,Eucalyptus rhombica,DN 2104,"Karara, Qld",150,1998,3,2104,NA,1997-12-14,Eucalyptus rhombica,"Karara to Millmerran road, west of Warwick, Queensland.","Tree 16 m tall. Bark rough throughout, hard, deeply furrowed, almost black. Leaves + dull, very slightly blue-green. On rise with E. apotholassica and C. trachyphloia. AD Photo",-28.1286111111111,151.515555555556,Eucalyptus,Symphyomyrtus,Adnataria,Siderophloiae,,rhombica,
