file	format	type	num_seqs	sum_len	min_len	avg_len	max_len	Q1	Q2	Q3	sum_gap	N50	N50_num	Q20(%)	Q30(%)	AvgQual	GC(%)	sum_n
A_floribunda_Ferguson2024_R1	FASTQ	DNA	68699621	10149874671	15	147.7	151	150	151	151	0	151	1	97	91	25.03	41.93	540230
A_floribunda_Ferguson2024_R2	FASTQ	DNA	68699621	10144688671	15	147.7	151	150	151	151	0	151	1	96	89	24.18	41.94	114896
C_calophylla_Ferguson2024_R1	FASTQ	DNA	67753071	9979925279	15	147.3	151	150	151	151	0	151	1	97	92	25.69	41.36	543260
C_calophylla_Ferguson2024_R2	FASTQ	DNA	67753071	9972105958	15	147.2	151	150	151	151	0	151	1	96	89	24.09	41.41	125904
C_maculata_Ferguson2024_R1	FASTQ	DNA	57956020	8496549770	15	146.6	151	150	151	151	0	151	1	97	92	25.87	40.76	460957
C_maculata_Ferguson2024_R2	FASTQ	DNA	57956020	8490483351	15	146.5	151	150	151	151	0	151	1	96	89	24.33	40.79	105667
E_albens_Ferguson2024_R1	FASTQ	DNA	57105300	8397850318	15	147.1	151	150	151	151	0	151	1	97	91	25.29	40.64	446845
E_albens_Ferguson2024_R2	FASTQ	DNA	57105300	8392564751	15	147	151	150	151	151	0	151	1	96	89	24.26	40.68	102545
E_ANBG9806169_Ferguson2024_R1	FASTQ	DNA	61121238	8929628484	15	146.1	151	150	151	151	0	151	1	96	91	24.94	40.29	467494
E_ANBG9806169_Ferguson2024_R2	FASTQ	DNA	61121238	8928631311	15	146.1	151	150	151	151	0	151	1	96	90	24.7	40.3	100313
E_brandiana_Ferguson2024_R1	FASTQ	DNA	62962027	9210681090	15	146.3	151	149	150	151	0	150	2	95	88	23.84	41.28	435637
E_brandiana_Ferguson2024_R2	FASTQ	DNA	62962027	9215410753	15	146.4	151	150	151	151	0	151	1	97	91	25.14	41.22	98181
E_caleyi_Ferguson2024_R1	FASTQ	DNA	113618248	16770071334	15	147.6	151	150	151	151	0	151	1	95	89	23.87	45.16	6885
E_caleyi_Ferguson2024_R2	FASTQ	DNA	113618248	16774362160	15	147.6	151	150	151	151	0	151	1	96	91	25.04	45.58	2110
E_camaldulensis_Ferguson2024_R1	FASTQ	DNA	55788125	8222071404	15	147.4	151	150	151	151	0	151	1	96	90	24.44	40.47	417049
E_camaldulensis_Ferguson2024_R2	FASTQ	DNA	55788125	8222170652	15	147.4	151	150	151	151	0	151	1	96	90	24.64	40.49	92035
E_cladocalyx_Ferguson2024_R1	FASTQ	DNA	69494572	10216859683	15	147	151	150	151	151	0	151	1	96	90	24.79	41.08	545118
E_cladocalyx_Ferguson2024_R2	FASTQ	DNA	69494572	10213616133	15	147	151	150	151	151	0	151	1	96	90	24.55	41.1	118419
E_cloeziana_Ferguson2024_R1	FASTQ	DNA	59131315	8704884439	15	147.2	151	150	151	151	0	151	1	97	91	25.37	40.55	458080
E_cloeziana_Ferguson2024_R2	FASTQ	DNA	59131315	8700841496	15	147.1	151	150	151	151	0	151	1	96	89	24.39	40.6	106382
E_coolabah_Ferguson2024_R1	FASTQ	DNA	24968336	3716771484	16	148.9	151	149	150	151	0	150	2	94	85	22.62	41.43	152847
E_coolabah_Ferguson2024_R2	FASTQ	DNA	24968336	3718540211	15	148.9	151	150	150	151	0	151	1	95	87	23.29	41.29	35853
E_curtisii_Ferguson2024_R1	FASTQ	DNA	35361649	5196984367	15	147	151	150	151	151	0	151	1	97	92	25.78	40.03	282478
E_curtisii_Ferguson2024_R2	FASTQ	DNA	35361649	5193144477	15	146.9	151	150	151	151	0	151	1	95	89	23.95	40.08	66901
E_dawsonii_Ferguson2024_R1	FASTQ	DNA	126152766	18587897526	17	147.3	151	150	151	151	0	151	1	96	90	24.56	44.9	8473
E_dawsonii_Ferguson2024_R2	FASTQ	DNA	126152766	18570121808	15	147.2	151	150	151	151	0	151	1	96	91	24.76	45.42	2443
E_decipiens_Ferguson2024_R1	FASTQ	DNA	79403604	11761172889	15	148.1	151	150	151	151	0	151	1	97	92	25.74	40.91	618978
E_decipiens_Ferguson2024_R2	FASTQ	DNA	79403604	11752139881	15	148	151	150	151	151	0	151	1	96	89	24.03	40.92	145606
E_erythrocorys_Ferguson2024_R1	FASTQ	DNA	52441344	7775227936	15	148.3	151	150	151	151	0	151	1	96	91	24.89	41.03	403699
E_erythrocorys_Ferguson2024_R2	FASTQ	DNA	52441344	7772118011	15	148.2	151	150	151	151	0	151	1	96	89	24.15	41.07	90916
E_fibrosa_Ferguson2024_R1	FASTQ	DNA	89755144	13327131101	15	148.5	151	150	151	151	0	151	1	97	93	26.07	43.7	6254
E_fibrosa_Ferguson2024_R2	FASTQ	DNA	89755144	13308976189	15	148.3	151	150	151	151	0	151	1	96	91	24.58	44.17	1758
E_globulus_Ferguson2024_R1	FASTQ	DNA	54887903	8092370486	15	147.4	151	150	150	151	0	151	1	96	89	24.12	40.71	404919
E_globulus_Ferguson2024_R2	FASTQ	DNA	54887903	8093345734	15	147.5	151	150	151	151	0	151	1	96	89	24.45	40.68	89568
E_grandis_Ferguson2024_R1	FASTQ	DNA	51958766	7678113168	15	147.8	151	150	151	151	0	151	1	96	89	24.4	40.47	391136
E_grandis_Ferguson2024_R2	FASTQ	DNA	51958766	7675481230	15	147.7	151	150	150	151	0	151	1	95	88	23.75	40.48	83445
E_guilfoylei_Ferguson2024_R1	FASTQ	DNA	84756711	12577246934	15	148.4	151	150	151	151	0	151	1	98	93	26.37	44.67	5775
E_guilfoylei_Ferguson2024_R2	FASTQ	DNA	84756711	12548478734	15	148.1	151	150	151	151	0	151	1	96	90	24.31	45.49	1610
E_lansdowneana_Ferguson2024_R1	FASTQ	DNA	77669760	11519871154	16	148.3	151	150	151	151	0	151	1	95	88	23.62	45.6	4969
E_lansdowneana_Ferguson2024_R2	FASTQ	DNA	77669760	11529972048	15	148.4	151	150	151	151	0	151	1	97	91	25.07	45.63	1442
E_leucophloia_Ferguson2024_R1	FASTQ	DNA	54973096	8066867320	15	146.7	151	150	151	151	0	151	1	97	92	25.51	39.5	440292
E_leucophloia_Ferguson2024_R2	FASTQ	DNA	54973096	8061861778	15	146.7	151	150	151	151	0	151	1	96	89	24.18	39.54	102014
E_marginata_Ferguson2024_R1	FASTQ	DNA	58289394	8533850811	15	146.4	151	149	150	151	0	150	2	95	88	23.94	41.99	410143
E_marginata_Ferguson2024_R2	FASTQ	DNA	58289394	8538388114	15	146.5	151	150	151	151	0	151	1	97	91	25.02	41.94	92135
E_melliodora_Ferguson2024_R1	FASTQ	DNA	64192304	9638789360	15	150.2	151	150	151	151	0	151	1	98	93	26.42	39.81	148286
E_melliodora_Ferguson2024_R2	FASTQ	DNA	64192304	9633116268	15	150.1	151	150	150	151	0	150	2	96	91	24.85	39.84	26933
E_microcorys_Ferguson2024_R1	FASTQ	DNA	46166550	6797331340	15	147.2	151	150	151	151	0	151	1	97	91	25.34	40.72	372125
E_microcorys_Ferguson2024_R2	FASTQ	DNA	46166550	6792978051	15	147.1	151	150	151	151	0	151	1	96	89	24.19	40.76	83003
E_paniculata_Ferguson2024_R1	FASTQ	DNA	115302048	16994878839	16	147.4	151	150	151	151	0	151	1	97	93	25.76	45.12	8124
E_paniculata_Ferguson2024_R2	FASTQ	DNA	115302048	16962408374	15	147.1	151	149	151	151	0	151	1	96	90	24.07	45.51	2299
E_polyanthemos_Ferguson2024_R1	FASTQ	DNA	119969764	17699557474	17	147.5	151	150	151	151	0	151	1	97	93	25.77	44.55	8507
E_polyanthemos_Ferguson2024_R2	FASTQ	DNA	119969764	17662521186	15	147.2	151	150	151	151	0	151	1	96	90	24.18	45.1	2340
E_pumila_Ferguson2024_R1	FASTQ	DNA	63656782	9383663023	15	147.4	151	150	151	151	0	151	1	97	92	25.66	40.65	500104
E_pumila_Ferguson2024_R2	FASTQ	DNA	63656782	9377763258	15	147.3	151	150	151	151	0	151	1	96	89	24.16	40.69	117489
E_regnans_Ferguson2024_R1	FASTQ	DNA	82528161	12124214107	15	146.9	151	150	151	151	0	151	1	97	92	25.85	40.93	674954
E_regnans_Ferguson2024_R2	FASTQ	DNA	82528161	12116702542	15	146.8	151	150	151	151	0	151	1	96	89	24.32	40.97	158731
E_shirleyi_Ferguson2024_R1	FASTQ	DNA	203026434	29746357472	15	146.5	151	150	151	151	0	151	1	97	91	25.42	45.35	13715
E_shirleyi_Ferguson2024_R2	FASTQ	DNA	203026434	29697888438	15	146.3	151	149	151	151	0	151	1	96	91	24.76	45.28	3819
E_sid_E_mel_Ferguson2024_R1	FASTQ	DNA	37975360	5708933306	17	150.3	151	151	151	151	0	151	1	97	91	25.48	41.48	2604
E_sid_E_mel_Ferguson2024_R2	FASTQ	DNA	37975360	5707813019	15	150.3	151	151	151	151	0	151	1	96	91	25.02	41.56	773
E_sideroxylon_Ferguson2024_R1	FASTQ	DNA	79083504	11619799693	15	146.9	151	150	151	151	0	151	1	97	92	25.73	40.5	652221
E_sideroxylon_Ferguson2024_R2	FASTQ	DNA	79083504	11611120509	15	146.8	151	150	151	151	0	151	1	96	89	24.11	40.53	146936
E_tenuipes_Ferguson2024_R1	FASTQ	DNA	32270807	4740692322	16	146.9	151	150	151	151	0	151	1	97	91	25.17	39.63	247391
E_tenuipes_Ferguson2024_R2	FASTQ	DNA	32270807	4738708083	15	146.8	151	150	151	151	0	151	1	96	89	24.31	39.68	55603
E_victrix_Ferguson2024_R1	FASTQ	DNA	84382182	12398568418	16	146.9	151	150	151	151	0	151	1	96	89	24.13	44.72	5319
E_victrix_Ferguson2024_R2	FASTQ	DNA	84382182	12392263462	15	146.9	151	150	151	151	0	151	1	97	92	25.11	45.07	1496
E_viminalis_Ferguson2024_R1	FASTQ	DNA	49580719	7336444062	15	148	151	150	151	151	0	151	1	97	91	25.01	42.12	386907
E_viminalis_Ferguson2024_R2	FASTQ	DNA	49580719	7331720127	15	147.9	151	150	151	151	0	151	1	95	88	23.83	42.08	89112
E_virginea_Ferguson2024_R1	FASTQ	DNA	72140271	10678195008	15	148	151	150	151	151	0	151	1	96	90	24.79	40.97	547833
E_virginea_Ferguson2024_R2	FASTQ	DNA	72140271	10677269634	15	148	151	150	151	151	0	151	1	96	90	24.59	40.95	120254
A_floribunda_R1	FASTQ	DNA	157580445	23449929478	49	148.8	150	150	150	150	0	150	1	97	93	26.06	42.36	93395
A_floribunda_R2	FASTQ	DNA	157580445	23449929478	49	148.8	150	150	150	150	0	150	1	95	89	23.63	42.37	34768
A_leiocarpa_1_R1	FASTQ	DNA	66714752	9948780386	49	149.1	150	150	150	150	0	150	1	98	94	26.8	41.56	89261
A_leiocarpa_1_R2	FASTQ	DNA	66714752	9948780386	49	149.1	150	150	150	150	0	150	1	97	92	25.15	41.63	66958
A_leiocarpa_2_R1	FASTQ	DNA	77844968	11616515302	49	149.2	150	150	150	150	0	150	1	98	94	26.87	41.16	102813
A_leiocarpa_2_R2	FASTQ	DNA	77844968	11616515302	49	149.2	150	150	150	150	0	150	1	97	92	25.2	41.26	76178
C_aparrerinja_R1	FASTQ	DNA	176205644	25919673600	49	147.1	150	150	150	150	0	150	1	97	93	26.01	44.8	106016
C_aparrerinja_R2	FASTQ	DNA	176205644	25919673600	49	147.1	150	150	150	150	0	150	1	96	91	24.29	44.82	39858
C_arnhemensis_R1	FASTQ	DNA	67230132	10033451708	49	149.2	150	150	150	150	0	150	1	96	91	25	41.54	72145
C_arnhemensis_R2	FASTQ	DNA	67230132	10033451708	49	149.2	150	150	150	150	0	150	1	95	89	23.89	41.65	78135
C_calophylla_1_R1	FASTQ	DNA	49932358	7438755393	49	149	150	150	150	150	0	150	1	97	92	25.3	41.81	135592
C_calophylla_1_R2	FASTQ	DNA	49932358	7438755393	49	149	150	150	150	150	0	150	1	96	92	25.02	41.79	20804
C_calophylla_2_R1	FASTQ	DNA	48724542	7272647877	49	149.3	150	150	150	150	0	150	1	98	95	27.82	41.05	106549
C_calophylla_2_R2	FASTQ	DNA	48724542	7272647877	49	149.3	150	150	150	150	0	150	1	97	92	25.53	41.05	40281
C_calophylla_3_R1	FASTQ	DNA	84010808	12510547325	49	148.9	150	150	150	150	0	150	1	97	92	25.83	39.45	138793
C_calophylla_3_R2	FASTQ	DNA	84010808	12510547325	49	148.9	150	150	150	150	0	150	1	94	86	22.89	39.92	38150
C_candida_R1	FASTQ	DNA	65563521	9759253090	49	148.9	150	150	150	150	0	150	1	96	91	24.71	43.06	65653
C_candida_R2	FASTQ	DNA	65563521	9759253090	49	148.9	150	150	150	150	0	150	1	95	89	23.86	43.17	71731
C_chippendalei_R1	FASTQ	DNA	48910428	7285304479	49	149	150	150	150	150	0	150	1	97	92	25.39	42.28	94698
C_chippendalei_R2	FASTQ	DNA	48910428	7285304479	49	149	150	150	150	150	0	150	1	96	90	24.14	42.23	134660
C_chlorolampra_R1	FASTQ	DNA	107323211	15978917601	49	148.9	150	150	150	150	0	150	1	97	92	25.71	42.09	195225
C_chlorolampra_R2	FASTQ	DNA	107323211	15978917601	49	148.9	150	150	150	150	0	150	1	97	92	25.13	41.96	33430
C_citriodora_1_R1	FASTQ	DNA	215118713	31928983447	49	148.4	150	150	150	150	0	150	1	97	93	26.12	42.86	127430
C_citriodora_1_R2	FASTQ	DNA	215118713	31928983447	49	148.4	150	150	150	150	0	150	1	95	89	23.66	43	47341
C_citriodora_2_R1	FASTQ	DNA	156901851	23311712641	49	148.6	150	150	150	150	0	150	1	97	93	26.03	43.27	91387
C_citriodora_2_R2	FASTQ	DNA	156901851	23311712641	49	148.6	150	150	150	150	0	150	1	95	90	23.83	43.32	33728
C_cliftoniana_R1	FASTQ	DNA	12628225	1849331870	49	146.4	150	150	150	150	0	150	1	97	91	26.07	43.41	44201
C_cliftoniana_R2	FASTQ	DNA	12628225	1849331870	49	146.4	150	150	150	150	0	150	1	96	90	25.17	43.45	73920
C_deserticola_deserticola_1_R1	FASTQ	DNA	104106621	15514842651	49	149	150	150	150	150	0	150	1	97	93	26.11	39.57	169765
C_deserticola_deserticola_1_R2	FASTQ	DNA	104106621	15514842651	49	149	150	150	150	150	0	150	1	94	86	23.09	39.91	44555
C_deserticola_deserticola_2_R1	FASTQ	DNA	93372968	13950989471	49	149.4	150	150	150	150	0	150	1	97	92	25.28	40.45	182993
C_deserticola_deserticola_2_R2	FASTQ	DNA	93372968	13950989471	49	149.4	150	150	150	150	0	150	1	96	90	24.23	40.46	269770
C_eremaea_oligiocarpa_R1	FASTQ	DNA	83444560	12465988502	49	149.4	150	150	150	150	0	150	1	96	91	24.96	41.26	83032
C_eremaea_oligiocarpa_R2	FASTQ	DNA	83444560	12465988502	49	149.4	150	150	150	150	0	150	1	95	88	23.57	41.38	92829
C_eremaea_oligocarpa_R1	FASTQ	DNA	41142119	5974140790	49	145.2	150	150	150	150	0	150	1	96	90	25.19	47.08	109223
C_eremaea_oligocarpa_R2	FASTQ	DNA	41142119	5974140790	49	145.2	150	150	150	150	0	150	1	94	87	23.63	45.88	91192
C_ficifolia_R1	FASTQ	DNA	84108781	12569921627	49	149.4	150	150	150	150	0	150	1	96	91	24.95	41.4	95039
C_ficifolia_R2	FASTQ	DNA	84108781	12569921627	49	149.4	150	150	150	150	0	150	1	95	89	23.64	41.54	84193
C_haematoxylon_R1	FASTQ	DNA	59354360	8858310105	49	149.2	150	150	150	150	0	150	1	97	92	25.33	40.93	160320
C_haematoxylon_R2	FASTQ	DNA	59354360	8858310105	49	149.2	150	150	150	150	0	150	1	96	90	24.34	41.01	24914
C_henryi_2_R1	FASTQ	DNA	38059801	5655135313	49	148.6	150	150	150	150	0	150	1	97	92	25.65	39.85	63322
C_henryi_2_R2	FASTQ	DNA	38059801	5655135313	49	148.6	150	150	150	150	0	150	1	95	87	23.21	40.26	16389
C_henryi_3_R1	FASTQ	DNA	35412813	5243559889	49	148.1	150	150	150	150	0	150	1	98	95	26.92	42.7	78157
C_henryi_3_R2	FASTQ	DNA	35412813	5243559889	49	148.1	150	150	150	150	0	150	1	97	92	25.22	42.56	16837
C_henryi_4_R1	FASTQ	DNA	44390400	6607938250	49	148.9	150	150	150	150	0	150	1	98	95	27.35	42.85	106523
C_henryi_4_R2	FASTQ	DNA	44390400	6607938250	49	148.9	150	150	150	150	0	150	1	97	93	25.8	42.84	19005
C_leichhardii_1_R1	FASTQ	DNA	59596498	8861434798	49	148.7	150	150	150	150	0	150	1	97	93	25.91	39.39	97892
C_leichhardii_1_R2	FASTQ	DNA	59596498	8861434798	49	148.7	150	150	150	150	0	150	1	95	88	23.72	39.62	26210
C_leichhardii_2_R1	FASTQ	DNA	85341849	12712529817	49	149	150	150	150	150	0	150	1	98	95	27.12	43.39	189182
C_leichhardii_2_R2	FASTQ	DNA	85341849	12712529817	49	149	150	150	150	150	0	150	1	97	92	25.35	43.22	41158
C_lenziana_R1	FASTQ	DNA	32229262	4806563324	49	149.1	150	150	150	150	0	150	1	97	92	25.42	41.77	63202
C_lenziana_R2	FASTQ	DNA	32229262	4806563324	49	149.1	150	150	150	150	0	150	1	96	90	24.35	41.73	92050
C_leptoloma_R1	FASTQ	DNA	51299957	7498210403	49	146.2	150	150	150	150	0	150	1	97	93	26.75	42.64	1456940
C_leptoloma_R2	FASTQ	DNA	51299957	7498210403	49	146.2	150	150	150	150	0	150	1	96	92	25.83	42.19	569546
C_maculata_R1	FASTQ	DNA	67008229	9982291649	49	149	150	150	150	150	0	150	1	98	94	26.74	41.35	43549
C_maculata_R2	FASTQ	DNA	67008229	9982291649	49	149	150	150	150	150	0	150	1	96	91	24.58	41.46	13530
C_papillosa_R1	FASTQ	DNA	65547061	9801650319	49	149.5	150	150	150	150	0	150	1	97	92	25.11	42.08	71638
C_papillosa_R2	FASTQ	DNA	65547061	9801650319	49	149.5	150	150	150	150	0	150	1	95	89	23.91	42.18	81385
C_petalophylla_R1	FASTQ	DNA	55363866	8235926268	49	148.8	150	150	150	150	0	150	1	98	95	26.96	43.36	121595
C_petalophylla_R2	FASTQ	DNA	55363866	8235926268	49	148.8	150	150	150	150	0	150	1	97	92	25.15	43.08	25594
C_polycarpa_1_R1	FASTQ	DNA	75439496	11276410025	49	149.5	150	150	150	150	0	150	1	96	91	25.04	40.88	57448
C_polycarpa_1_R2	FASTQ	DNA	75439496	11276410025	49	149.5	150	150	150	150	0	150	1	94	88	23.21	41.02	17222
C_polycarpa_2_R1	FASTQ	DNA	99690047	14875306080	49	149.2	150	150	150	150	0	150	1	96	91	24.93	41.3	74932
C_polycarpa_2_R2	FASTQ	DNA	99690047	14875306080	49	149.2	150	150	150	150	0	150	1	94	87	23.06	41.46	22582
C_ptychocarpa_ptychocarpa_R1	FASTQ	DNA	66045740	9878339472	49	149.6	150	150	150	150	0	150	1	96	91	24.82	41.1	49160
C_ptychocarpa_ptychocarpa_R2	FASTQ	DNA	66045740	9878339472	49	149.6	150	150	150	150	0	150	1	94	87	22.8	41.3	14545
C_rhodops_R1	FASTQ	DNA	74348798	11059196285	49	148.7	150	150	150	150	0	150	1	98	95	27.35	42.04	178485
C_rhodops_R2	FASTQ	DNA	74348798	11059196285	49	148.7	150	150	150	150	0	150	1	97	94	26.3	41.94	32470
C_scabrida_R1	FASTQ	DNA	75243332	11161620477	49	148.3	150	150	150	150	0	150	1	98	95	27.37	41.65	166250
C_scabrida_R2	FASTQ	DNA	75243332	11161620477	49	148.3	150	150	150	150	0	150	1	97	93	25.79	41.59	35132
C_setosa_pedicellaris_x_C_brachycarpa_R1	FASTQ	DNA	52687865	7793062315	49	147.9	150	150	150	150	0	150	1	98	95	26.72	44.17	114788
C_setosa_pedicellaris_x_C_brachycarpa_R2	FASTQ	DNA	52687865	7793062315	49	147.9	150	150	150	150	0	150	1	97	93	25.23	43.73	25584
C_setosa_setosa_R1	FASTQ	DNA	79241909	11752664045	49	148.3	150	150	150	150	0	150	1	96	90	24.21	42.06	82231
C_setosa_setosa_R2	FASTQ	DNA	79241909	11752664045	49	148.3	150	150	150	150	0	150	1	94	88	23.05	42.25	89096
C_sphaerica_R1	FASTQ	DNA	49050461	7332232333	49	149.5	150	150	150	150	0	150	1	96	91	25.03	40.84	49316
C_sphaerica_R2	FASTQ	DNA	49050461	7332232333	49	149.5	150	150	150	150	0	150	1	95	89	23.63	40.86	52520
C_terminalis_R1	FASTQ	DNA	162663312	24184583097	49	148.7	150	150	150	150	0	150	1	98	94	26.54	42.86	217673
C_terminalis_R2	FASTQ	DNA	162663312	24184583097	49	148.7	150	150	150	150	0	150	1	97	92	25.1	42.76	163951
C_tessellaris_1_R1	FASTQ	DNA	65371665	9688894491	49	148.2	150	150	150	150	0	150	1	96	90	24.52	41.85	49506
C_tessellaris_1_R2	FASTQ	DNA	65371665	9688894491	49	148.2	150	150	150	150	0	150	1	94	88	23.14	42.09	14908
C_tessellaris_2_R1	FASTQ	DNA	77019084	11431377814	49	148.4	150	150	150	150	0	150	1	96	91	24.88	41.98	57580
C_tessellaris_2_R2	FASTQ	DNA	77019084	11431377814	49	148.4	150	150	150	150	0	150	1	95	88	23.27	42.13	17466
C_tessellaris_3_R1	FASTQ	DNA	63466644	9403383010	49	148.2	150	150	150	150	0	150	1	96	91	24.61	43.03	47352
C_tessellaris_3_R2	FASTQ	DNA	63466644	9403383010	49	148.2	150	150	150	150	0	150	1	94	87	22.94	43.22	14401
C_trachyphloia_amphistomatica_R1	FASTQ	DNA	60903926	9059145994	49	148.7	150	150	150	150	0	150	1	98	94	26.75	41.41	79225
C_trachyphloia_amphistomatica_R2	FASTQ	DNA	60903926	9059145994	49	148.7	150	150	150	150	0	150	1	97	93	25.71	41.42	59490
C_trachyphloia_trachyphloia_1_R1	FASTQ	DNA	37782197	5640738185	49	149.3	150	150	150	150	0	150	1	97	92	25.36	41.81	73744
C_trachyphloia_trachyphloia_1_R2	FASTQ	DNA	37782197	5640738185	49	149.3	150	150	150	150	0	150	1	95	89	23.62	41.76	106687
C_trachyphloia_trachyphloia_2_R1	FASTQ	DNA	64383764	9590501492	49	149	150	150	150	150	0	150	1	97	92	25.36	41.34	125998
C_trachyphloia_trachyphloia_2_R2	FASTQ	DNA	64383764	9590501492	49	149	150	150	150	150	0	150	1	96	90	24.45	41.26	187760
C_variegata_R1	FASTQ	DNA	74575653	11075266825	49	148.5	150	150	150	150	0	150	1	98	95	27.23	42.57	177315
C_variegata_R2	FASTQ	DNA	74575653	11075266825	49	148.5	150	150	150	150	0	150	1	97	93	25.49	42.5	33192
E_absita_R1	FASTQ	DNA	37088391	5451212718	49	147	150	150	150	150	0	150	1	98	94	27.7	39.88	219927
E_absita_R2	FASTQ	DNA	37088391	5451212718	49	147	150	150	150	150	0	150	1	97	94	27.21	40.18	431822
E_acies_R1	FASTQ	DNA	55811033	8334400258	49	149.3	150	150	150	150	0	150	1	96	91	24.7	41.57	56472
E_acies_R2	FASTQ	DNA	55811033	8334400258	49	149.3	150	150	150	150	0	150	1	95	88	23.29	41.7	59302
E_adesmophloia_R1	FASTQ	DNA	57077591	8520654900	49	149.3	150	150	150	150	0	150	1	97	93	26.12	42.21	122975
E_adesmophloia_R2	FASTQ	DNA	57077591	8520654900	49	149.3	150	150	150	150	0	150	1	96	91	24.8	42.29	49160
E_aenea_R1	FASTQ	DNA	89587536	13303922981	49	148.5	150	150	150	150	0	150	1	98	94	26.68	41.48	119517
E_aenea_R2	FASTQ	DNA	89587536	13303922981	49	148.5	150	150	150	150	0	150	1	97	92	25.2	41.49	88814
E_aequioperta_R1	FASTQ	DNA	60131519	8942781657	49	148.7	150	150	150	150	0	150	1	98	95	27.45	41.97	132949
E_aequioperta_R2	FASTQ	DNA	60131519	8942781657	49	148.7	150	150	150	150	0	150	1	96	92	25.01	41.98	50054
E_aequioperta_x_E_sheathiana_R1	FASTQ	DNA	69723942	10318161542	49	148	150	150	150	150	0	150	1	97	93	26.09	43.33	78306
E_aequioperta_x_E_sheathiana_R2	FASTQ	DNA	69723942	10318161542	49	148	150	150	150	150	0	150	1	96	91	24.24	43.49	66205
E_agglomerata_R1	FASTQ	DNA	64270050	9516634657	49	148.1	150	150	150	150	0	150	1	97	93	25.88	43.53	42933
E_agglomerata_R2	FASTQ	DNA	64270050	9516634657	49	148.1	150	150	150	150	0	150	1	95	89	23.62	43.68	13555
E_aggregata_R1	FASTQ	DNA	45324526	6745711579	49	148.8	150	150	150	150	0	150	1	98	95	26.89	43.25	108336
E_aggregata_R2	FASTQ	DNA	45324526	6745711579	49	148.8	150	150	150	150	0	150	1	96	92	25	43.23	19803
E_alaticaulis_R1	FASTQ	DNA	19998394	2858469886	49	142.9	150	150	150	150	0	150	1	96	91	24.41	44.18	53852
E_alaticaulis_R2	FASTQ	DNA	19998394	2858469886	49	142.9	150	150	150	150	0	150	1	95	90	23.91	44.19	7866
E_alatissima_1_R1	FASTQ	DNA	73962976	11017200731	49	149	150	150	150	150	0	150	1	96	91	24.67	41.14	75343
E_alatissima_1_R2	FASTQ	DNA	73962976	11017200731	49	149	150	150	150	150	0	150	1	95	89	23.76	41.1	78443
E_alatissima_2_R1	FASTQ	DNA	130175681	19204177955	49	147.5	150	150	150	150	0	150	1	97	92	25.25	42.55	104287
E_alatissima_2_R2	FASTQ	DNA	130175681	19204177955	49	147.5	150	150	150	150	0	150	1	95	88	23.25	42.53	25782
E_albens_1_R1	FASTQ	DNA	163939118	24257942644	49	148	150	150	150	150	0	150	1	97	92	25.47	42.17	132194
E_albens_1_R2	FASTQ	DNA	163939118	24257942644	49	148	150	150	150	150	0	150	1	95	89	23.55	42.14	32857
E_albens_2_R1	FASTQ	DNA	83574537	12477544270	49	149.3	150	150	150	150	0	150	1	96	91	24.76	41.69	92996
E_albens_2_R2	FASTQ	DNA	83574537	12477544270	49	149.3	150	150	150	150	0	150	1	95	88	23.29	41.86	85205
E_albopurpurea_1_R1	FASTQ	DNA	7678635	1135830604	49	147.9	150	150	150	150	0	150	1	93	86	23.25	44.48	214749
E_albopurpurea_1_R2	FASTQ	DNA	7678635	1135830604	49	147.9	150	150	150	150	0	150	1	92	83	22.38	44.87	134076
E_albopurpurea_2_R1	FASTQ	DNA	33190318	4913766244	49	148	150	150	150	150	0	150	1	98	94	27.72	40.11	198073
E_albopurpurea_2_R2	FASTQ	DNA	33190318	4913766244	49	148	150	150	150	150	0	150	1	98	94	27.29	40.35	394875
E_albopurpurea_3_R1	FASTQ	DNA	84956512	12677411994	49	149.2	150	150	150	150	0	150	1	97	92	25.47	41.15	221526
E_albopurpurea_3_R2	FASTQ	DNA	84956512	12677411994	49	149.2	150	150	150	150	0	150	1	96	90	24.26	41.17	31397
E_albopurpurea_4_R1	FASTQ	DNA	68179311	10174930162	49	149.2	150	150	150	150	0	150	1	97	92	25.35	41.92	179330
E_albopurpurea_4_R2	FASTQ	DNA	68179311	10174930162	49	149.2	150	150	150	150	0	150	1	96	90	24.39	41.96	25276
E_alipes_R1	FASTQ	DNA	102894458	15286074494	49	148.6	150	150	150	150	0	150	1	97	93	26.1	41.97	154895
E_alipes_R2	FASTQ	DNA	102894458	15286074494	49	148.6	150	150	150	150	0	150	1	96	91	24.34	42.09	83730
E_ammophila_R1	FASTQ	DNA	4165587	612568483	49	147.1	150	150	150	150	0	150	1	91	81	22.01	50.02	69731
E_ammophila_R2	FASTQ	DNA	4165587	612568483	49	147.1	150	150	150	150	0	150	1	88	77	20.87	49.06	9244
E_amygdalina_1_R1	FASTQ	DNA	70146492	10466709347	49	149.2	150	150	150	150	0	150	1	97	92	25.42	42.92	127079
E_amygdalina_1_R2	FASTQ	DNA	70146492	10466709347	49	149.2	150	150	150	150	0	150	1	95	89	23.79	42.78	24930
E_amygdalina_2_R1	FASTQ	DNA	50010001	7471025581	49	149.4	150	150	150	150	0	150	1	97	92	25.25	41.49	98376
